genres_0,genres_1,genres_2,genres_3,app_name,id
Adventure,,,,AGON - The Lost Sword of Toledo,410130
RPG,,,,Silverfall: Earth Awakening,4470
Action,,,,The Club™,10460
RPG,,,,Overlord™: Raising Hell,12710
Adventure,,,,Sam & Max 203: Night of the Raving Dead,8280
Casual,,,,The Nightshift Code™,37320
Action,,,,Conflict: Denied Ops,8100
Casual, Indie,,,Azada,7340
Free to Play, Massively Multiplayer, RPG,,Fiesta Online NA,300970
Indie, Casual,,,The Wonderful End of the World,15500
Action, Free to Play, RPG,,Modular Combat,349480
Adventure,,,,Sam & Max 202: Moai Better Blues,8270
Casual,,,,TriJinx: A Kristine Kross Mystery™,37370
Action, Indie, RPG,,Zombie Shooter,33130
Action,,,,Alpha Zylon,313210
Casual,,,,Mystery Case Files: Madame Fate®,50970
Indie,,,,Aquaria,24420
Casual,,,,Farm Frenzy,38120
Racing,,,,18 Wheels of Steel: American Long Haul,12520
Casual,,,,Cradle of Persia,38180
Indie, Simulation, Strategy,,Democracy 2,218040
Adventure, Casual,,,Season Match,320630
Action,,,,Unreal Tournament 3 Black,13210
Indie, RPG,,,Eschalon: Book I,25600
Action,,,,Shadowgrounds Survivor,11200
Simulation,,,,Petz® Horsez® 2,15160
Action,,,,Kane and Lynch: Dead Men™,8080
Casual,,,,Luxor 3,15930
Action,,,,Crysis,17300
Action,,,,Call of Duty® 4: Modern Warfare®,7940
Adventure,,,,Sam & Max 201: Ice Station Santa,8260
Action,,,,Alpha Prime,2590
Casual,,,,Amazing Adventures The Lost Tomb™,3510
Action,,,,TimeShift™,10130
Action,,,,Painkiller Overdose,3270
Racing,,,,Disney•Pixar Cars Mater-National Championship,332260
Casual,,,,Pacific Liberation Force,313190
RPG, Casual, Adventure,,Culpa Innata,12310
Strategy,,,,Heroes of Might & Magic V: Tribes of the East,15370
Casual,,,,Mystery P.I.™ - The Lottery Ticket,3500
Action, Adventure,,,Death to Spies,9800
Racing,,,,RACE 07,8600
Casual, Indie, Simulation, Strategy,Wildlife Park 2 - Horses,307770
Action,,,,Portal,400
Action,,,,Half-Life 2: Episode Two,420
Casual,,,,PuzzleQuest: Challenge of the Warlords,12500
Action, Adventure, Racing, Simulation,Thrillville®: Off the Rails™,6080
Adventure,,,,Sinking Island,333430
RPG,,,,Loki,7260
Simulation,,,,Build-A-Lot,38080
Adventure,,,,Nancy Drew®: Legend of the Crystal Skull,31860
Casual, Simulation,,,Plant Tycoon,16120
Casual,,,,Brain Spa,15350
Adventure,,,,eXperience 112,324770
RPG,,,,The Elder Scrolls IV: Oblivion® Game of the Year Edition,22330
Casual,,,,Peggle Extreme,3483
Indie, RPG, Strategy,,Depths of Peril,23600
Action,,,,Medal of Honor: Airborne,24840
Action, Adventure, Strategy,,Hunting Unlimited™ 2008,12530
Casual, Indie, Simulation, Strategy,Wildlife Park 2 - Marine World,307900
RPG, Simulation, Strategy,,"7,62 High Calibre",289890
Action, RPG,,,BioShock™,7670
Action, RPG, Simulation,,A.I.M.2 Clan Wars,289180
Strategy,,,,Freight Tycoon Inc.,289340
Casual,,,,Mahjongg Investigations: Under Suspicion,12540
Action,,,,QUAKE Mission Pack 2: Dissolution of Eternity,9030
Action,,,,Heretic: Shadow of the Serpent Riders,2390
Strategy,,,,Prison Tycoon 3™: Lockdown,12510
Strategy,,,,Civilization IV: Beyond the Sword,8800
Action, Indie, Strategy,,ThreadSpace: Hyperbol,2720
Action, Free to Play, Massively Multiplayer, RPG,GRANADO ESPADA,319730
Indie, Strategy,,,Mayhem Intergalactic,18600
Simulation,,,,Ride! Carnival Tycoon,12560
Adventure,,,,Nancy Drew®: The White Wolf of Icicle Creek,31930
Casual,,,,Venice Deluxe,3490
RPG,,,,Overlord™,11450
Action, Adventure,,,Lost Planet™: Extreme Condition,6510
Racing,,,,Driver® Parallel Lines,21780
Racing,,,,RACE: Caterham Expansion,4290
Action,,,,Call of Juarez™,3020
Adventure,,,,Empress Of The Deep 2: Song Of The Blue Whale,299160
Simulation,,,,Hospital Tycoon,11590
Action, Adventure,,,Tomb Raider: Anniversary,8000
Action,,,,QUAKE,2310
Action, Indie, Strategy,,Immortal Defense,298360
Action, Free to Play, Indie,,Teeworlds,380840
Simulation, Strategy,,,Pacific Storm Allies,11260
Action, Racing,,,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,286830
Action, Adventure,,,Pirates of the Caribbean: At World's End,301980
Adventure,,,,Ankh 2: Heart of Osiris,12440
Simulation, Strategy,,,The Guild II - Pirates of the European Seas,39660
Indie,,,,Narcissu 1st & 2nd,264380
Casual, Simulation,,,Miss Popularity,12660
Action, Adventure, Simulation,,Parkan 2,289400
Strategy,,,,Aggression: Europe Under Fire,289580
Action,,,,ARMA: Combat Operations,2780
Action, Adventure,,,Sam & Max 106: Bright Side of the Moon,8250
Action, Simulation,,,Panzer Elite Action Gold Edition,292420
Strategy,,,,Theatre of War,46290
Casual, Indie,,,Fish Fillets 2,33950
Casual, Free to Play, Massively Multiplayer,,Audition Online,349720
Action, Adventure, Indie,,Penumbra Overture,22180
Casual, Indie, Simulation, Strategy,Wildlife Park 2 - Crazy Zoo,306480
Action, Adventure,,,Sam & Max 105: Reality 2.0,8240
Strategy,,,,Command & Conquer 3: Tiberium Wars,24790
Action, Adventure,,,Rayman Raving Rabbids™,15080
Indie, Simulation,,,Bus Driver,302080
Simulation,,,,Silent Hunter®: Wolves of the Pacific,15200
Action, RPG,,,S.T.A.L.K.E.R.: Shadow of Chernobyl,4500
Strategy,,,,Genesis Rising,3230
RPG,,,,Silverfall,4420
Action,,,,Platypus II,319180
Action, Strategy,,,Making History: The Calm & the Storm,6250
Adventure,,,,"Runaway, The Dream of The Turtle",7220
Casual,,,,Geometry Wars: Retro Evolved,8400
Action, Indie, Simulation,,Blockland,250340
Casual,,,,Peggle Deluxe,3480
Casual,,,,Cradle of Rome,38170
RPG,,,,Jade Empire™: Special Edition,7110
Strategy,,,,Maelstrom: The Battle for Earth Begins,11560
Strategy,,,,Supreme Commander,9350
Casual, Simulation,,,Virtual Villagers: The Lost Children,16110
Indie, Strategy,,,UFO: Afterlight,237950
Action,,,,Battlestations: Midway,6870
RPG, Strategy,,,Ascension to the Throne,289200
Action, Adventure,,,"Sam & Max 103: The Mole, the Mob and the Meatball",8220
Strategy,,,,Europa Universalis III Complete,25800
Strategy,,,,Crossfire: Dungeons,369370
Action, Indie, Strategy,,Mr. Robot,20710
Action, Simulation, Sports,,Winter Sports Trilogy Super Pack,374090
Action,,,,Desert Gunner,281260
Action,,,,Nux,307350
Strategy,,,,Vegas: Make It Big™,6210
Action, Adventure,,,Sam & Max 102: Situation: Comedy,8210
Sports,,,,3D Ultra™ Minigolf Adventures,10140
Casual, Indie,,,Gumboy - Crazy Adventures™,2520
Action, Racing,,,Hard Truck Apocalypse: Rise Of Clans / Ex Machina: Meridian 113,286810
Simulation,,,,IL-2 Sturmovik: 1946,15320
Casual, Simulation,,,Paws and Claws: Pet School,33710
Casual, Indie,,,Zen of Sudoku,4900
Action,,,,Tom Clancy's Rainbow Six® Vegas,13540
Action, Adventure,,,Disney's Chicken Little: Ace in Action,338300
Racing,,,,Xpand Rally Xtreme,3050
Indie, Simulation,,,Garry's Mod,4000
Racing,,,,RACE - The WTCC Game,4230
Strategy,,,,Heroes of Annihilated Empires,4800
Action, Indie, RPG,,The Ship: Single Player,2420
Strategy,,,,Medieval II: Total War™,4700
Strategy,,,,Heroes of Might & Magic V: Hammers of Fate,15380
Action, Indie,,,RoboBlitz,4300
Strategy, RPG, Indie,,Geneforge 4: Rebellion,201000
Photo Editing, Utilities, Video Production,,3D ParticleGen Visual FX,279740
Simulation, Strategy,,,RollerCoaster Tycoon® 3: Platinum,2700
Action, RPG,,,Dark Messiah of Might & Magic,2100
Action,,,,Tom Clancy's Splinter Cell Double Agent®,13580
Action, Adventure,,,Sam & Max 101: Culture Shock,8200
Strategy,,,,Space Empires V,1690
Strategy,,,,Sid Meier's Railroads!,7600
Simulation,,,,Microsoft Flight Simulator X: Steam Edition,314160
Action, RPG,,,Gothic® 3,39500
Simulation, Strategy,,,The Guild II,39650
Strategy,,,,"Warhammer® 40,000: Dawn of War® - Dark Crusade",4580
Action,,,,The Stalin Subway: Red Veil,311120
Action,,,,The Stalin Subway,311140
Adventure,,,,Nancy Drew®: The Creature of Kapu Cave,31900
Simulation, Strategy,,,Pacific Storm,11250
Indie, Strategy,,,DEFCON,1520
Action,,,,El Matador,289280
Indie, Strategy,,,War on Folvos,317380
Action,,,,Just Cause,6880
Utilities,,,,EasyAntiCheat eSports,282660
Racing,,,,Ford Street Racing,306520
Adventure,,,,Broken Sword 4 - the Angel of Death,316160
Action, Strategy,,,Joint Task Force,6400
Action, Strategy,,,Company of Heroes - Legacy Edition,4560
Racing, Simulation, Sports,,GTR 2 FIA GT Racing Game,8790
Simulation, Strategy,,,Caesar™ IV,517810
Action, Simulation, Strategy,,Faces of War,289300
Adventure, Indie,,,Al Emmo and the Lost Dutchman's Mine,296850
Adventure,,,,Space Quest™ Collection,10110
Adventure,,,,King's Quest™ Collection,10100
Casual,,,,Typer Shark! Deluxe,3450
Casual,,,,Heavy Weapon Deluxe,3410
Casual,,,,Pizza Frenzy Deluxe,3430
Casual,,,,Dynomite Deluxe,3380
Casual,,,,Bejeweled Deluxe,3350
Casual,,,,Iggle Pop Deluxe,3420
Casual,,,,Insaniquarium Deluxe,3320
Casual,,,,Rocket Mania Deluxe,3440
Casual,,,,Big Money! Deluxe,3360
Casual,,,,AstroPop Deluxe,3340
Casual,,,,Feeding Frenzy 2 Deluxe,3390
Casual,,,,Zuma Deluxe,3330
Casual,,,,Chuzzle Deluxe,3310
Casual,,,,Bejeweled 2 Deluxe,3300
Casual,,,,Talismania Deluxe,3460
Casual,,,,Hammer Heads Deluxe,3400
Strategy,,,,Perimeter: Emperor's Testament,289240
Racing,,,,Xpand Rally,3010
Indie, Strategy,,,Uplink,1510
Action,,,,Darkstar One,12330
Action, RPG,,,Sacred Gold,12320
Adventure, Casual,,,Safecracker: The Ultimate Puzzle Adventure,3260
Racing,,,,FlatOut 2™,2990
Strategy,,,,Iron Warriors: T - 72 Tank Command,1670
Strategy,,,,Civilization IV®: Warlords,3990
Strategy,,,,CivCity: Rome,3980
Casual, Simulation,,,Virtual Villagers: A New Home,16100
Action, Indie, RPG,,The Ship: Murder Party,2400
Adventure,,,,Nancy Drew®: Danger by Design,31800
Strategy,,,,Disciples II: Rise of the Elves,1630
Adventure, Racing,,,Disney•Pixar Cars,331160
Strategy,,,,Disciples II: Gallean's Return,1640
Strategy,,,,Rome: Total War™ - Alexander,4770
Action,,,,Guilty Gear Isuka,267900
Strategy,,,,Cossacks II: Battle for Europe,4890
Adventure, Racing,,,Disney•Pixar Cars: Radiator Springs Adventures,343140
Indie, Racing,,,High On Racing,362610
Action,,,,Half-Life 2: Episode One,380
Action,,,,Act of War: High Treason,9760
Action,,,,Hitman: Blood Money,6860
Simulation,,,,Wings Over Europe,281580
Strategy,,,,Heroes of Might & Magic V,15170
Action,,,,Devil May Cry® 3 Special Edition,6550
Action,,,,Rogue Trooper,7020
Casual, Indie, Simulation, Strategy,Wildlife Park 2,304350
Action,,,,SiN Episodes: Emergence,1300
Action,,,,Shadowgrounds,2500
Action,,,,Desperados 2: Cooper's Revenge,9710
Action,,,,Half-Life Deathmatch: Source,360
Adventure, RPG,,,Dreamfall: The Longest Journey,6300
RPG, Strategy,,,Battle Mages: Sign of Darkness,311060
Simulation, Strategy,,,911: First Responders®,323610
Adventure,,,,Bone: The Great Cow Race,8320
Action,,,,Condemned: Criminal Origins,4720
Action, Adventure,,,Tomb Raider: Legend,7000
Strategy,,,,Earth 2160,1900
Action, Strategy,,,Full Spectrum Warrior: Ten Hammers,4530
Adventure,,,,AGON - The Mysterious Codex (Trilogy),410120
Action,,,,Red Orchestra: Ostfront 41-45,1200
Action, Free to Play, Indie, Strategy,Toribash,248570
Casual, Strategy, Indie,,Poker Superstars II,4100
Strategy,,,,STAR WARS™ Empire at War - Gold Pack,32470
Action, Adventure,,,Marc Eckō's Getting Up: Contents Under Pressure,260190
Action,,,,Tom Clancy's Rainbow Six Lockdown™,15000
Strategy,,,,Dangerous Waters,1600
Strategy,,,,Space Empires IV Deluxe,1610
Racing, Simulation,,,MX vs. ATV Unleashed,359220
Strategy,,,,Hearts of Iron 2 Complete,22130
Strategy,,,,"Warhammer® 40,000: Dawn of War® – Winter Assault",9310
Strategy,,,,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",4570
Action, Racing, RPG,,Hard Truck Apocalypse / Ex Machina,285500
Casual,,,,Luxor Amun Rising,15910
Casual,,,,Luxor 2,15920
Action, Adventure,,,Prince of Persia: The Two Thrones™,13530
Action,,,,GUN™,2610
Casual, Simulation,,,Paws and Claws: Pet Vet,33720
Casual, Simulation,,,Fish Tycoon,16130
Strategy,,,,X3: Reunion,2810
Action,,,,"Star Wars: Battlefront 2 (Classic, 2005)",6060
Strategy,,,,Sid Meier's Civilization® IV,3900
Action,,,,Call of Duty® 2,2630
Strategy,,,,UFO: Aftershock,289500
Action, Adventure,,,Disney's Chicken Little,339040
Adventure,,,,Nancy Drew®: Last Train to Blue Moon Canyon,31810
Action,,,,Quake IV,2210
Action,,,,Sniper Elite,3700
Strategy,,,,Shattered Union,3960
Action,,,,F.E.A.R.,21090
Indie,,,,Rag Doll Kung Fu,1002
Action, Indie,,,Serious Sam 2,204340
Action,,,,Brothers in Arms: Earned in Blood™,19800
Casual, Strategy,,,Crazy Machines 1.5,18430
Casual, Strategy,,,Crazy Machines,18420
Action,,,,Cold War,260650
Action,,,,Bet On Soldier,335320
Racing, Simulation, Sports,,GT Legends,44690
Web Publishing,,,,RPG Maker XP,235900
Adventure,,,,Bone: Out From Boneville,8310
Racing, Simulation, Sports,,rFactor,339790
RPG,,,,Dungeon Siege II,39200
Adventure, Casual,,,Voyage: Journey to the Moon,302180
Action,,,,Advent Rising,3800
Action,,,,BloodRayne 2,3820
Strategy,,,,Cuban Missile Crisis: Ice Crusade,356290
Adventure,,,,Nancy Drew®: Secret of the Old Clock,31880
Simulation, Strategy,,,"Codename: Panzers, Phase Two",411320
Indie, Strategy,,,Darwinia,1500
Racing,,,,FlatOut,6220
RPG,,,,Sid Meier's Pirates!,3920
Racing,,,,Midnight Outlaw: 6 Hours to SunUp,12600
Action, Adventure, RPG,,The Bard's Tale,41900
Strategy,,,,World War I,361380
Action,,,,Grand Theft Auto: San Andreas,12120
Adventure,,,,Still Life,46480
Action, Adventure, RPG,,FATE,246840
Action,,,,Delta Force: Xtreme,32660
Strategy,,,,Imperial Glory,277450
Strategy,,,,Knights of Honor,25830
Strategy,,,,Cuban Missile Crisis,356270
RPG,,,,Dungeon Lords Steam Edition,271760
RPG, Strategy,,,Desert Law,356280
Strategy,,,,Cossacks II: Napoleonic Wars,115200
Action,,,,Psychonauts,3830
Action, Adventure,,,Obscure,254460
Strategy,,,,Stalingrad,356260
Racing,,,,Ford Racing 3,315600
Action,,,,DOOM 3 Resurrection of Evil,9070
Strategy, RPG, Indie,,Geneforge 3,200990
Action,,,,Tom Clancy's Splinter Cell Chaos Theory®,13570
Action,,,,Cold Fear™,15270
Action, Adventure, RPG,,Sudeki,233350
Action,,,,CT Special Forces: Fire for Effect,283410
Action,,,,Brothers in Arms: Road to Hill 30™,15190
Simulation,,,,Silent Hunter® III,15210
Action,,,,Act of War: Direct Action,2710
RPG, Strategy,,,Freedom Force vs. the Third Reich,8890
Strategy,,,,Massive Assault: Phantom Renaissance,34640
Adventure, Indie,,,The Moment of Silence,339840
Action,,,,STAR WARS™ Republic Commando™,6000
Action,,,,Judge Dredd: Dredd vs. Death,3710
Action,,,,Project: Snowblind,7010
Casual,,,,Telltale Texas Hold ‘Em,8330
RPG,,,,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,208580
Strategy,,,,The Settlers®: Heritage of Kings,15310
Indie, RPG, Strategy,,Vulture for NetHack,341390
Racing,,,,Street Racing Syndicate,292410
Action,,,,Lugaru HD,25010
Action, Adventure,,,Prince of Persia: Warrior Within™,13500
RPG,,,,Konung 2,289360
Casual,,,,planetarian ~the reverie of a little planet~,316720
Action,,,,Men of Valor,411330
Action,,,,Vampire: The Masquerade - Bloodlines,2600
Action,,,,Half-Life 2,220
Action, Adventure, Indie, RPG,Kult: Heretic Kingdoms,277650
Indie, Simulation, Strategy,,Nexus - The Jupiter Incident,6420
Action,,,,Counter-Strike: Source,240
Action,,,,Half-Life 2: Deathmatch,320
Adventure,,,,Nancy Drew®: Curse of Blackmoor Manor,31830
Simulation, Strategy,,,SuperPower 2 Steam Edition,282400
Adventure,,,,Sherlock Holmes: The Silver Earring,11150
Strategy,,,,Evil Genius,3720
Strategy,,,,Rome: Total War™ - Collection,4760
Strategy,,,,Kohan II: Kings of War,97130
Action, Strategy,,,Full Spectrum Warrior,4520
Action,,,,Shadow Ops: Red Mercury,286770
Action,,,,Call of Duty: United Offensive,2640
Simulation, Strategy,,,Chris Sawyer's Locomotion™,356430
Action, RPG, Strategy,,Silent Storm Gold Edition,254960
Adventure,,,,Dark Fall 2: Lights Out,260710
Action,,,,DOOM 3,9050
Casual, Simulation, Strategy,,Marine Park Empire,294730
Casual, Simulation, Strategy,,Zoo Empire,286750
Adventure, Casual,,,URU: Complete Chronicles,63650
Strategy,,,,Soldiers: Heroes of World War II,11480
Racing,,,,Mashed,281280
Adventure,,,,Aura: Fate of the Ages,65500
Action,,,,Marine Sharpshooter II: Jungle Warfare,283370
Strategy,,,,Ground Control II: Operation Exodus,254840
Simulation, Strategy,,,"Codename: Panzers, Phase One",411310
Action,,,,Thief: Deadly Shadows,6980
Simulation, Strategy,,,Transport Giant,271370
Action,,,,Platypus,307340
Action,,,,Half-Life: Source,280
Strategy,,,,Perimeter,289440
Strategy,,,,Warlords Battlecry III,433280
Indie,,,,Gish,9500
Strategy,,,,Port Royale 2,12470
RPG,,,,Beyond Divinity,219760
Action,,,,Hitman: Contracts,247430
Action,,,,Manhunt,12130
Adventure,,,,Syberia II,46510
Adventure,,,,The Egyptian Prophecy: The Fate of Ramses,302160
Action,,,,Far Cry®,13520
Simulation, Strategy,,,Lords of the Realm III,254860
Action,,,,Unreal Tournament 2004: Editor's Choice Edition,13230
RPG,,,,The I of the Dragon,279720
RPG, Strategy,,,Jagged Alliance 2 - Wildfire,215930
Action,,,,Deus Ex: Invisible War,6920
Action,,,,Counter-Strike: Condition Zero,80
Adventure, Casual,,,Neighbours from Hell Compilation,260750
Action, Simulation,,,Echelon: Wind Warriors,311100
Action,,,,Delta Force — Black Hawk Down: Team Sabre,32680
RPG, Strategy,,,KnightShift,254060
Action, Adventure,,,Legacy of Kain: Defiance,224300
Casual, Racing,,,RC Cars,289460
Strategy,,,,X2: The Threat,2800
Action,,,,Armed and Dangerous®,6090
Action, Adventure,,,Prince of Persia®: The Sands of Time,13600
RPG, Strategy,,,Battle Mages,302470
Action,,,,Desert Thunder,283330
Adventure, RPG,,,STAR WARS™ - Knights of the Old Republic™,32370
Adventure,,,,Broken Sword 3 - the Sleeping Dragon,33610
Action, Adventure,,,Beyond Good and Evil™,15130
Action, Casual, Indie,,Chicken Shoot Gold,259340
Action,,,,Call of Duty®,2620
Strategy,,,,Massive Assault,34630
Adventure,,,,Curse: The Eye of Isis,302210
Strategy,,,,Railroad Tycoon 3,7610
Action, Adventure,,,Nosferatu: The Wrath of Malachi,283290
Simulation, Strategy,,,Railroad Pioneer,306490
Adventure,,,,Black Mirror I,292930
Action,,,,Commandos 3: Destination Berlin,6840
Action,,,,Max Payne 2: The Fall of Max Payne,12150
Strategy,,,,UFO: Aftermath,292160
Adventure,,,,Nancy Drew®: Danger on Deception Island,31840
Adventure, Indie, RPG, Strategy,Etherlords II,270790
Strategy,,,,Warrior Kings: Battles,299070
Strategy,,,,American Conquest: Fight Back,115220
Action,,,,Gun Metal,267920
Simulation, Strategy,,,SimCity™ 4 Deluxe Edition,24780
Action,,,,STAR WARS™ Jedi Knight - Jedi Academy™,6020
Action,,,,STAR WARS™ Jedi Knight II - Jedi Outcast™,6030
Action, Indie, RPG,,Alien Shooter,33100
Action,,,,BloodRayne,3810
Action, Adventure, Indie, RPG,Notrium,349100
Strategy,,,,Ghost Master®,6200
Action,,,,Tron 2.0,327740
Action,,,,Chaser,39670
Adventure,,,,Nancy Drew®: The Haunted Carousel,31820
Action,,,,AquaNox 2: Revelation,39640
Adventure, Casual,,,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!,292820
Adventure,,,,"Runaway, A Road Adventure",7210
Adventure, Casual,,,Putt-Putt®: Pep's Birthday Surprise,294700
Strategy,,,,The Entente Gold,285480
Action,,,,Rocko's Quest,297620
Strategy, RPG, Indie,,Geneforge 2,200980
Racing,,,,Midnight Club 2,12160
Free to Play, Massively Multiplayer, RPG,,Ragnarok Online,215100
Action,,,,Grand Theft Auto: Vice City,12110
Action, Adventure,,,Disney•Pixar Finding Nemo,331450
Adventure,,,,Salammbô: Battle for Carthage,301670
Action, Free to Play, Massively Multiplayer, RPG,EVE Online,8500
Action,,,,Day of Defeat,30
Action, Adventure, Indie,,POSTAL 2,223470
Action, Strategy,,,Red Faction II,20550
Action, Indie, Strategy,,Starscape,20700
Action,,,,Delta Force: Black Hawk Down,32670
Action,,,,Tom Clancy's Rainbow Six® 3 Gold,19830
